Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  2034      0.000      0.000      0.000      0.330      1.660      4.453      3.510      1.596      0.315      0.001      0.000      0.000     1.5
  4  2035      0.000      0.000      0.000      0.231      0.476      2.624      6.236      3.648      0.512      0.006      0.000      0.000     1.5
  4  2036      0.000      0.000      0.000      0.396      2.440      3.570      3.079      1.700      0.738      0.000      0.000      0.000     1.5
  4  2037      0.000      0.000      0.000      0.007      0.929      5.192      4.438      2.180      0.528      0.003      0.000      0.000     1.3
  4  2038      0.000      0.000      0.000      0.012      2.181      5.303      6.065      2.380      0.388      0.001      0.000      0.000     1.3
  4  2039      0.000      0.000      0.000      0.283      1.534      4.926      4.091      2.090      0.416      0.001      0.000      0.000     1.2
  4  2040      0.000      0.000      0.000      0.101      1.168      4.986      6.153      3.436      0.541      0.007      0.000      0.000     1.1
  4  2041      0.000      0.000      0.000      0.000      2.429      4.137      4.284      1.319      0.574      0.014      0.000      0.000     1.1
  4  2042      0.000      0.000      0.000      0.166      0.842      4.679      6.272      1.365      0.583      0.002      0.000      0.000     1.0
  4  2043      0.000      0.000      0.000      0.186      1.736      5.037      4.233      2.711      0.726      0.002      0.000      0.000     0.9
  4  2044      0.000      0.000      0.000      0.232      0.711      2.485      5.084      1.190      0.538      0.004      0.000      0.000     0.9
  4  2045      0.000      0.000      0.000      0.005      1.504      4.202      6.253      1.418      0.073      0.000      0.000      0.000     0.9
  4  2046      0.000      0.000      0.000      0.216      2.283      6.552      2.586      1.391      0.391      0.005      0.000      0.000     0.8
  4  2047      0.000      0.000      0.000      0.425      2.726      3.526      1.925      1.321      0.252      0.003      0.000      0.000     0.7
  4  2048      0.000      0.000      0.000      0.133      1.091      3.439      7.629      3.692      0.607      0.000      0.000      0.000     0.6
  4  2049      0.000      0.000      0.000      0.087      1.801      5.345      3.983      1.985      0.514      0.005      0.000      0.000     0.6
  4  2050      0.000      0.000      0.000      0.203      1.286      5.789      2.321      0.978      0.511      0.004      0.000      0.000     0.6
  4  2051      0.000      0.000      0.000      0.020      2.358      4.942      3.704      2.052      0.431      0.000      0.000      0.000     0.5
  4  2052      0.000      0.000      0.000      0.192      0.879      5.785      6.052      1.400      0.165      0.000      0.000      0.000     0.5
  4  2053      0.000      0.000      0.000      0.056      1.949      5.744      3.213      1.342      0.247      0.000      0.000      0.000     0.5
  4  2054      0.000      0.000      0.000      0.120      2.303      7.072      3.960      0.930      0.835      0.001      0.000      0.000     0.4
  4  2055      0.000      0.000      0.000      0.068      1.887      4.133      5.358      0.964      0.188      0.000      0.000      0.000     0.3
  4  2056      0.000      0.000      0.000      0.333      1.345      3.695      4.337      0.681      0.712      0.000      0.000      0.000     0.3
  4  2057      0.000      0.000      0.000      0.053      1.621      6.007      3.843      0.858      0.345      0.000      0.000      0.000     0.3
  4  2058      0.000      0.000      0.000      0.730      3.130      4.187      1.595      1.037      0.617      0.000      0.000      0.000     0.3
  4  2059      0.000      0.000      0.000      0.230      2.967      6.275      2.854      2.175      0.384      0.000      0.000      0.000     0.3
  4  2060      0.000      0.000      0.000      0.092      1.665      5.495      3.941      2.032      0.278      0.000      0.000      0.000     0.2
  4  2061      0.000      0.000      0.000      0.057      1.491      4.668      4.684      0.851      0.560      0.000      0.000      0.000     0.2
  4  2062      0.000      0.000      0.000      0.085      2.161      6.198      4.199      0.688      1.086      0.000      0.000      0.000     0.2
  4  2063      0.000      0.000      0.000      0.410      2.689      6.048      1.732      0.573      0.259      0.000      0.000      0.000     0.2
  4  2064      0.000      0.000      0.000      0.090      1.351      6.212      0.879      0.667      0.338      0.000      0.000      0.000     0.2
  4  2065      0.000      0.000      0.000      0.091      0.783      7.047      2.056      1.125      0.585      0.000      0.000      0.000     0.1
  4  2066      0.000      0.000      0.000      0.139      2.998      5.179      2.441      1.481      0.730      0.003      0.000      0.000     0.1
  4  2067      0.000      0.000      0.000      0.296      3.006      6.234      3.114      1.430      0.351      0.000      0.000      0.000     0.1
  4  2068      0.000      0.000      0.000      0.053      1.188      6.408      6.057      1.509      0.618      0.000      0.000      0.000     0.1
  4  2069      0.000      0.000      0.000      0.206      2.400      6.080      2.236      0.587      0.439      0.000      0.000      0.000     0.1
  4  2070      0.000      0.000      0.000      0.508      2.613      4.935      4.787      1.405      0.523      0.012      0.000      0.000     0.1
  4  2071      0.000      0.000      0.000      0.075      2.174      6.381      2.480      0.501      1.270      0.000      0.000      0.000     0.1
  4  2072      0.000      0.000      0.002      0.289      3.177      3.880      2.437      0.855      0.686      0.000      0.000      0.000     0.1
  4  2073      0.000      0.000      0.000      0.619      3.646      5.819      1.328      1.262      0.362      0.000      0.000      0.000     0.1
  4  2074      0.000      0.000      0.000      0.412      1.686      5.659      3.083      1.754      0.392      0.000      0.000      0.000     0.1
  4  2075      0.000      0.000      0.000      0.906      3.706      3.620      1.936      0.336      0.770      0.000      0.000      0.000     0.1
  4  2076      0.000      0.000      0.000      0.899      4.602      1.931      0.780      0.833      0.189      0.000      0.000      0.000     0.0
  4  2077      0.000      0.000      0.000      0.266      4.265      5.036      2.111      1.727      0.421      0.000      0.000      0.000     0.0
