Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  2034      0.000      0.000      0.000      0.327      1.827      3.878      3.906      1.653      0.365      0.026      0.006      0.000     0.9
  4  2035      0.000      0.000      0.000      0.103      2.134      4.471      2.282      1.949      0.398      0.018      0.000      0.000     0.9
  4  2036      0.000      0.000      0.000      0.271      1.917      4.403      3.009      2.878      0.593      0.009      0.000      0.000     0.7
  4  2037      0.000      0.000      0.000      0.105      3.396      2.883      2.721      1.494      0.432      0.015      0.000      0.000     0.7
  4  2038      0.000      0.000      0.004      0.080      1.239      4.469      5.177      2.135      0.778      0.007      0.000      0.000     0.6
  4  2039      0.000      0.000      0.000      0.317      2.857      3.344      2.419      2.097      1.103      0.012      0.000      0.000     0.6
  4  2040      0.000      0.000      0.000      0.063      1.980      5.535      2.148      1.306      0.345      0.011      0.000      0.000     0.5
  4  2041      0.000      0.000      0.000      0.230      2.723      2.624      2.189      1.050      0.693      0.004      0.000      0.000     0.4
  4  2042      0.000      0.000      0.000      0.097      1.878      5.225      1.914      0.954      0.585      0.069      0.000      0.000     0.3
  4  2043      0.000      0.000      0.000      0.625      1.440      4.345      4.006      1.513      0.334      0.004      0.000      0.000     0.3
  4  2044      0.000      0.000      0.000      0.928      2.056      4.326      1.628      0.902      0.571      0.011      0.000      0.000     0.3
  4  2045      0.000      0.000      0.000      2.007      2.648      2.484      2.166      0.925      0.946      0.003      0.000      0.000     0.3
  4  2046      0.000      0.000      0.000      0.558      3.246      4.405      1.792      1.009      0.436      0.005      0.000      0.000     0.2
  4  2047      0.000      0.000      0.000      0.278      2.765      4.860      2.481      1.383      0.355      0.096      0.000      0.000     0.2
  4  2048      0.000      0.000      0.000      0.965      2.375      3.465      2.155      0.592      0.758      0.001      0.000      0.000     0.2
  4  2049      0.000      0.000      0.000      0.101      3.077      5.012      3.337      1.446      0.437      0.001      0.000      0.000     0.2
  4  2050      0.000      0.000      0.000      0.093      1.853      3.712      1.357      1.331      0.385      0.001      0.000      0.000     0.2
  4  2051      0.000      0.000      0.000      0.288      2.463      4.222      2.039      1.540      0.328      0.001      0.000      0.000     0.1
  4  2052      0.000      0.000      0.000      0.175      2.470      4.549      2.279      1.117      0.700      0.001      0.000      0.000     0.1
  4  2053      0.000      0.000      0.000      0.160      2.381      5.278      3.134      0.703      0.364      0.010      0.000      0.000     0.1
  4  2054      0.000      0.000      0.000      0.486      2.699      3.049      1.930      2.251      0.553      0.001      0.000      0.000     0.1
  4  2055      0.000      0.000      0.000      0.412      3.669      3.527      2.098      1.644      0.657      0.230      0.000      0.000     0.1
  4  2056      0.000      0.000      0.000      2.035      2.767      2.660      1.885      1.495      0.458      0.001      0.000      0.000     0.1
  4  2057      0.000      0.000      0.000      0.262      3.378      3.283      1.527      1.022      0.152      0.001      0.000      0.000     0.0
  4  2058      0.000      0.001      0.000      1.570      3.777      2.883      1.430      1.346      0.437      0.001      0.001      0.000     0.0
  4  2059      0.000      0.000      0.000      0.282      3.398      4.895      2.845      1.725      0.386      0.000      0.000      0.000     0.0
  4  2060      0.000      0.000      0.000      0.684      3.505      1.980      1.197      1.322      0.328      0.004      0.000      0.000     0.0
  4  2061      0.000      0.000      0.000      1.273      3.550      2.848      2.541      1.456      0.298      0.000      0.000      0.000     0.0
  4  2062      0.000      0.000      0.000      0.769      2.975      5.879      2.043      1.046      0.385      0.120      0.001      0.041     0.0
  4  2063      0.001      0.000      0.000      0.443      3.791      4.444      1.768      0.890      0.569      0.000      0.002      0.000     0.0
  4  2064      0.000      0.001      0.000      0.084      3.681      4.020      2.009      0.829      0.413      0.082      0.000      0.000     0.0
  4  2065      0.000      0.000      0.000      0.210      4.012      2.715      1.074      0.648      0.542      0.172      0.000      0.000     0.0
  4  2066      0.000      0.000      0.000      0.701      3.535      5.216      1.918      1.560      0.209      0.000      0.000      0.000     0.0
  4  2067      0.000      0.000      0.000      0.529      4.183      4.374      1.538      1.056      0.658      0.080      0.075      0.011     0.0
  4  2068      0.000      0.000      0.000      0.595      3.735      3.386      1.884      2.459      0.195      0.000      0.000      0.000     0.0
  4  2069      0.000      0.000      0.016      0.268      2.915      5.825      1.859      0.905      0.570      0.000      0.000      0.000     0.0
  4  2070      0.000      0.000      0.000      1.001      3.671      3.385      1.069      0.819      0.425      0.024      0.000      0.000     0.0
  4  2071      0.000      0.000      0.000      1.051      3.586      2.408      1.481      0.909      0.467      0.115      0.000      0.000     0.0
  4  2072      0.000      0.000      0.000      0.242      3.213      4.524      1.803      1.130      0.511      0.000      0.000      0.000     0.0
  4  2073      0.000      0.000      0.000      0.462      3.757      4.490      1.830      1.354      0.298      0.001      0.003      0.000     0.0
  4  2074      0.000      0.000      0.000      1.301      3.481      2.155      1.826      0.683      1.025      0.054      0.006      0.000     0.0
  4  2075      0.000      0.000      0.000      0.142      4.690      4.590      1.534      0.868      0.493      0.038      0.000      0.000     0.0
  4  2076      0.000      0.000      0.000      0.600      5.055      2.021      1.284      0.600      0.749      0.149      0.000      0.000     0.0
  4  2077      0.000      0.000      0.000      1.103      3.496      2.081      1.276      0.829      0.772      0.052      0.000      0.000     0.0
  4  2078      0.000      0.000      0.000      0.972      2.503      4.795      0.951      0.860      0.362      0.000      0.000      0.000     0.0
  4  2079      0.000      0.000      0.000      0.718      4.585      3.638      1.730      1.530      0.227      0.142      0.000      0.000     0.0
  4  2080      0.002      0.000      0.000      1.004      3.451      2.390      1.838      1.050      0.204      0.004      0.001      0.000     0.0
  4  2081      0.000      0.000      0.000      0.338      4.254      4.660      1.717      1.321      0.257      0.008      0.003      0.000     0.0
  4  2082      0.000      0.000      0.000      0.898      3.377      3.749      2.008      0.724      0.784      0.236      0.000      0.000     0.0
  4  2083      0.000      0.000      0.000      0.621      4.883      3.043      1.170      0.801      0.857      0.202      0.000      0.000     0.0
  4  2084      0.001      0.000      0.000      1.435      3.346      1.892      1.587      0.886      0.862      0.149      0.000      0.000     0.0
  4  2085      0.000      0.000      0.000      0.329      3.371      5.987      3.641      0.705      0.687      0.247      0.000      0.020     0.0
  4  2086      0.001      0.006      0.004      0.738      3.887      4.279      0.830      1.223      0.321      0.042      0.002      0.000     0.0
  4  2087      0.000      0.000      0.000      1.220      4.560      3.407      1.339      1.439      0.360      0.005      0.004      0.004     0.0
  4  2088      0.000      0.000      0.006      1.001      4.158      2.147      2.047      1.500      0.256      0.225      0.000      0.010     0.0
  4  2089      0.001      0.000      0.001      0.661      4.172      2.580      0.996      1.294      0.585      0.238      0.003      0.000     0.0
  4  2090      0.000      0.000      0.000      1.228      3.401      3.080      1.384      0.570      0.384      0.019      0.032      0.000     0.0
  4  2091      0.001      0.000      0.000      0.936      4.644      2.019      1.997      0.693      1.083      0.054      0.003      0.000     0.0
  4  2092      0.000      0.000      0.000      1.374      3.927      3.280      2.105      0.829      0.458      0.261      0.000      0.004     0.0
  4  2093      0.000      0.003      0.010      1.325      4.292      1.848      1.333      1.325      0.533      0.000      0.008      0.000     0.0
  4  2094      0.001      0.001      0.001      0.099      4.920      4.075      2.715      1.261      0.594      0.095      0.000      0.007     0.0
  4  2095      0.000      0.000      0.000      1.022      4.856      2.072      2.517      0.820      0.595      0.092      0.000      0.000     0.0
  4  2096      0.002      0.000      0.000      1.404      4.717      3.526      2.700      1.338      0.645      0.182      0.000      0.006     0.0
  4  2097      0.000      0.000      0.000      1.554      3.026      1.521      1.913      0.776      0.471      0.057      0.000      0.000     0.0
  4  2098      0.001      0.000      0.000      0.524      3.332      4.662      1.747      1.265      0.452      0.085      0.000      0.000     0.0
  4  2099      0.000      0.000      0.000      1.165      4.143      1.822      1.047      0.862      0.538      0.081      0.000      0.000     0.0
  4  2100      0.000      0.000      0.009      0.782      4.126      2.600      1.932      0.738      0.509      0.000      0.000      0.000     0.0
  5  1980      0.000      0.000      0.000      0.025      1.478     14.980     35.434     27.209      6.838      0.173      0.000      0.000    56.3
  5  1981      0.000      0.000      0.000      0.261      8.994     24.678     41.824     40.262      4.167      0.092      0.000      0.000    56.7
  5  1982      0.000      0.000      0.000      0.033      1.664      7.787     28.754     26.257      5.191      0.011      0.000      0.000    54.6
  5  1983      0.000      0.000      0.000      0.021      0.523     19.021     37.723     15.916      2.414      0.125      0.000      0.000    55.5
  5  1984      0.000      0.000      0.000      0.007      0.498     23.106     32.206     24.358      5.310      0.026      0.000      0.000    55.3
  5  1985      0.000      0.000      0.000      0.071      4.272     14.304     46.072     32.384      3.389      0.590      0.000      0.000    54.9
  5  1986      0.000      0.000      0.000      0.441      1.942     21.425     36.372     29.406      7.981      0.533      0.000      0.000    54.0
  5  1987      0.000      0.000      0.000      0.374      1.685     25.290     38.858     28.135      6.472      0.073      0.000      0.000    53.5
  5  1988      0.000      0.000      0.000      0.414      7.474     21.780     30.851     42.349      3.406      0.264      0.000      0.000    52.9
  5  1989      0.000      0.000      0.000      0.800      3.477     18.526     37.535     45.708      2.865      0.420      0.000      0.000    51.7
  5  1990      0.000      0.000      0.000      0.406      3.838     13.313     30.583     26.729      3.460      0.276      0.000      0.000    50.7
  5  1991      0.000      0.000      0.000      0.001      0.979     19.705     39.981     29.415      5.230      0.153      0.000      0.000    50.6
  5  1992      0.000      0.000      0.000      0.041      2.325     22.034     19.117     17.243      3.949      0.041      0.000      0.000    50.5
  5  1993      0.000      0.000      0.000      0.117      1.712     13.640     35.113     18.224      4.476      0.150      0.000      0.000    51.0
  5  1994      0.000      0.000      0.000      0.113      5.371     17.969     36.671     34.550      1.221      0.013      0.000      0.000    51.3
  5  1995      0.000      0.000      0.000      0.023      2.256     21.446     33.601     29.286      5.085      0.106      0.000      0.000    50.2
  5  1996      0.000      0.000      0.000      0.040      3.088     21.544     32.395     26.553      5.185      0.347      0.000      0.000    50.1
  5  1997      0.000      0.000      0.000      0.385      4.516     15.008     37.918     27.091      4.578      0.066      0.000      0.000    49.4
  5  1998      0.000      0.000      0.000      0.128      1.495     20.801     33.368     35.121      8.740      0.158      0.000      0.000    49.5
  5  1999      0.000      0.000      0.000      0.330      8.921     21.022     43.050     36.497      7.886      0.409      0.000      0.000    48.4
  5  2000      0.000      0.000      0.000      0.169      3.269     21.253     36.919     21.777      9.267      1.533      0.000      0.000    46.9
  5  2001      0.000      0.000      0.000      1.317      7.160     23.051     45.068     36.503      5.471      0.006      0.000      0.000    46.8
  5  2002      0.000      0.000      0.000      0.086      3.091     28.011     39.773     32.648      5.585      0.329      0.000      0.000    44.2
  5  2003      0.000      0.000      0.000      1.147      9.067     24.872     36.174     24.827      5.358      0.145      0.000      0.000    42.8
  5  2004      0.000      0.000      0.000      0.071      1.369     20.930     31.596     27.789      4.365      0.631      0.000      0.000    41.6
  5  2005      0.000      0.000      0.000      0.623      9.717     22.917     32.816     26.197      8.901      0.590      0.000      0.000    41.8
  5  2006      0.000      0.000      0.000      0.191      4.102     16.822     36.257     22.965      6.403      0.329      0.000      0.000    39.6
  5  2007      0.000      0.000      0.000      0.598     11.717     27.597     39.854     37.991      5.912      0.485      0.000      0.000    39.7
  5  2008      0.000      0.000      0.000      1.540     14.322     30.850     42.604     16.108      9.142      0.140      0.000      0.000    36.5
  5  2009      0.000      0.000      0.000      0.431      0.949     24.554     41.996     28.010      5.220      0.483      0.000      0.000    35.4
  5  2010      0.000      0.000      0.000      0.200      4.349     15.957     32.194     32.370      7.284      0.118      0.000      0.000    35.3
  5  2011      0.000      0.000      0.000      0.445      6.216     23.092     31.760     27.488      5.419      0.538      0.000      0.000    34.2
  5  2012      0.000      0.000      0.000      0.958      6.382     18.253     33.689     31.854      8.929      0.418      0.000      0.000    32.8
  5  2013      0.000      0.000      0.000      1.289      2.139     29.118     38.661     29.509      4.993      0.039      0.000      0.000    31.8
  5  2014      0.000      0.000      0.000      0.121      3.183     28.870     35.606     23.345      8.013      0.618      0.000      0.000    30.5
  5  2015      0.000      0.000      0.000      0.598      7.570     21.335     35.366     27.506      4.736      0.367      0.000      0.000    29.8
  5  2016      0.000      0.000      0.000      0.708      8.243     24.061     29.500     22.162      4.357      0.332      0.000      0.000    28.4
  5  2017      0.000      0.000      0.000      0.190      6.271     28.217     34.195     26.938      5.745      0.376      0.000      0.000    27.1
  5  2018      0.000      0.000      0.000      0.413      7.838     25.740     31.428     24.834      6.515      0.590      0.000      0.000    25.6
  5  2019      0.000      0.000      0.000      0.299     10.507     31.509     32.070     23.508      7.477      0.521      0.000      0.000    24.0
  5  2020      0.000      0.000      0.000      1.073      4.155     21.767     31.107     15.666      6.035      0.313      0.000      0.000    22.6
  5  2021      0.000      0.000      0.000      0.461     10.587     32.308     35.008     18.783      3.531      0.400      0.000      0.000    22.0
  5  2022      0.000      0.000      0.000      1.414     12.225     24.588     27.503     21.167      3.911      0.512      0.000      0.000    21.1
  5  2023      0.000      0.000      0.000      0.714     11.370     30.279     30.895     20.194      5.898      0.350      0.000      0.000    19.9
  5  2024      0.000      0.000      0.000      0.047      3.013     29.536     29.178     24.267      2.393      0.163      0.000      0.000    18.9
  5  2025      0.000      0.000      0.000      1.662     14.452     23.173     22.491     17.126      6.794      0.312      0.000      0.000    18.1
  5  2026      0.000      0.000      0.000      0.248      2.993     27.302     37.511     22.232      3.496      0.683      0.000      0.000    16.8
  5  2027      0.000      0.000      0.000      0.361      2.232     31.087     33.475     16.568      2.719      0.477      0.055      0.000    16.7
  5  2028      0.000      0.000      0.000      2.671     11.020     28.516     22.654     16.321      3.372      0.149      0.000      0.000    15.6
  5  2029      0.000      0.000      0.000      0.180      6.492     28.873     25.332     16.701      4.268      0.154      0.000      0.000    14.1
  5  2030      0.000      0.000      0.000      0.235     18.218     23.522     23.582     19.998      3.094      0.357      0.000      0.000    13.5
  5  2031      0.000      0.000      0.000      0.535     16.165     28.073     26.505     15.591      3.138      0.268      0.000      0.000    11.6
  5  2032      0.000      0.000      0.000      1.528     20.685     20.365     18.581     13.285      2.719      0.071      0.000      0.000    11.0
  5  2033      0.000      0.000      0.000      0.527     14.942     22.483     21.943     14.699      2.709      0.180      0.000      0.000    10.0
  5  2034      0.000      0.000      0.000      1.670      9.877     23.089     26.311      9.733      1.895      0.102      0.017      0.000     9.6
  5  2035      0.000      0.000      0.000      0.501     11.310     29.365     18.045     15.461      2.561      0.115      0.000      0.000     9.3
  5  2036      0.000      0.000      0.000      1.485     11.884     28.028     20.375     19.726      3.085      0.031      0.000      0.000     8.3
  5  2037      0.000      0.000      0.000      0.510     21.014     17.821     20.457     11.019      3.607      0.061      0.000      0.000     7.8
  5  2038      0.000      0.000      0.011      0.428      5.985     27.087     31.798     12.523      3.783      0.057      0.000      0.000     6.8
  5  2039      0.000      0.000      0.000      1.651     17.094     20.530     15.914     12.346      7.048      0.054      0.000      0.000     7.0
  5  2040      0.000      0.000      0.000      0.340     11.643     35.353     15.595     12.016      2.278      0.085      0.000      0.000     6.2
  5  2041      0.000      0.000      0.000      1.048     16.980     19.259     18.375      9.451      4.232      0.011      0.000      0.000     5.7
  5  2042      0.000      0.000      0.000      0.531      9.469     33.249     14.796      6.296      3.490      0.260      0.000      0.000     4.8
  5  2043      0.000      0.000      0.000      3.323      7.763     26.607     29.118     10.882      1.539      0.031      0.000      0.000     4.6
  5  2044      0.000      0.000      0.000      4.431     12.409     28.064     11.506      7.982      3.850      0.107      0.000      0.000     4.4
  5  2045      0.000      0.000      0.000     11.068     15.715     16.208     17.211      8.217      4.516      0.028      0.000      0.000     3.9
  5  2046      0.000      0.000      0.000      2.630     19.189     27.899     11.737      7.782      2.357      0.058      0.000      0.000     3.4
  5  2047      0.000      0.000      0.000      1.457     16.697     30.140     16.266     10.031      2.118      0.305      0.000      0.000     3.1
  5  2048      0.000      0.000      0.000      3.908     14.855     25.145     13.912      5.482      3.802      0.009      0.000      0.000     2.8
  5  2049      0.000      0.000      0.000      0.569     18.954     31.262     20.129     10.702      2.673      0.006      0.000      0.000     2.7
  5  2050      0.000      0.000      0.000      0.490     10.611     24.940      9.956      8.918      2.424      0.010      0.000      0.000     2.4
  5  2051      0.000      0.000      0.000      1.362     15.075     25.067     13.038     10.844      1.719      0.020      0.000      0.000     2.2
  5  2052      0.000      0.000      0.000      0.962     14.801     26.776     13.191      7.317      3.850      0.017      0.000      0.000     2.0
