Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  1980      0.000      0.000      0.000      0.005      0.225      1.938      5.331      4.021      0.951      0.028      0.000      0.000     9.0
  4  1981      0.000      0.000      0.000      0.049      1.157      3.470      5.981      6.096      0.417      0.002      0.000      0.000     9.0
  4  1982      0.000      0.000      0.000      0.001      0.204      0.872      4.400      3.885      0.567      0.003      0.000      0.000     8.8
  4  1983      0.000      0.000      0.000      0.002      0.126      2.449      5.421      2.305      0.322      0.002      0.000      0.000     8.9
  4  1984      0.000      0.000      0.000      0.000      0.089      3.399      4.956      3.588      0.693      0.007      0.000      0.000     8.9
  4  1985      0.000      0.000      0.000      0.011      0.574      1.743      7.083      4.428      0.401      0.124      0.000      0.000     8.9
  4  1986      0.000      0.000      0.000      0.052      0.174      2.792      5.731      4.136      1.014      0.081      0.000      0.000     8.8
  4  1987      0.000      0.000      0.000      0.050      0.240      3.526      6.024      4.317      0.774      0.007      0.000      0.000     8.8
  4  1988      0.000      0.000      0.000      0.054      0.983      3.029      4.777      5.684      0.381      0.029      0.000      0.000     8.7
  4  1989      0.000      0.000      0.000      0.070      0.344      2.616      6.431      6.370      0.226      0.046      0.000      0.000     8.6
  4  1990      0.000      0.000      0.000      0.075      0.494      1.674      4.805      4.008      0.271      0.007      0.000      0.000     8.5
  4  1991      0.000      0.000      0.000      0.000      0.146      2.692      6.143      4.579      0.631      0.005      0.000      0.000     8.5
  4  1992      0.000      0.000      0.000      0.004      0.237      2.751      2.987      2.557      0.567      0.015      0.000      0.000     8.5
  4  1993      0.000      0.000      0.000      0.026      0.224      1.589      4.984      2.957      0.561      0.010      0.000      0.000     8.6
  4  1994      0.000      0.000      0.000      0.015      0.605      2.368      5.894      5.083      0.109      0.005      0.000      0.000     8.6
  4  1995      0.000      0.000      0.000      0.004      0.314      3.239      5.695      4.465      0.711      0.003      0.000      0.000     8.5
  4  1996      0.000      0.000      0.000      0.003      0.500      3.008      5.499      4.613      0.633      0.064      0.000      0.000     8.5
  4  1997      0.000      0.000      0.000      0.056      0.653      2.196      6.446      3.983      0.528      0.014      0.000      0.000     8.4
  4  1998      0.000      0.000      0.000      0.023      0.228      2.971      5.219      5.020      1.281      0.032      0.000      0.000     8.5
  4  1999      0.000      0.000      0.000      0.046      0.989      2.733      6.343      5.400      1.043      0.072      0.000      0.000     8.3
  4  2000      0.000      0.000      0.000      0.026      0.487      2.824      6.260      2.997      1.315      0.295      0.000      0.000     8.1
  4  2001      0.000      0.000      0.000      0.154      1.008      3.688      7.925      5.969      0.624      0.001      0.000      0.000     8.1
  4  2002      0.000      0.000      0.000      0.003      0.359      4.273      6.593      4.878      0.663      0.058      0.000      0.000     7.7
  4  2003      0.000      0.000      0.000      0.138      1.477      3.459      6.246      3.832      0.713      0.017      0.000      0.000     7.6
  4  2004      0.000      0.000      0.000      0.013      0.252      2.635      5.127      4.035      0.524      0.142      0.000      0.000     7.4
  4  2005      0.000      0.000      0.000      0.068      1.441      3.303      6.170      4.419      1.242      0.129      0.000      0.000     7.5
  4  2006      0.000      0.000      0.000      0.104      1.580      4.341      8.388      4.101      1.021      0.065      0.000      0.000     7.1
  4  2007      0.000      0.000      0.000      0.049      1.391      4.355      7.186      3.161      0.507      0.032      0.000      0.000     6.7
  4  2008      0.000      0.000      0.000      0.169      1.866      3.052      6.529      4.260      1.078      0.014      0.000      0.000     6.5
  4  2009      0.000      0.000      0.000      0.022      0.366      4.076      6.110      5.647      0.865      0.048      0.000      0.000     6.2
  4  2010      0.000      0.000      0.000      0.240      2.335      3.577      5.356      5.623      0.408      0.060      0.000      0.000     6.1
  4  2011      0.000      0.000      0.000      0.042      2.296      3.487      6.788      4.743      1.034      0.036      0.000      0.000     5.7
  4  2012      0.000      0.000      0.000      0.120      2.225      3.510      4.168      3.906      0.460      0.007      0.000      0.000     5.4
  4  2013      0.000      0.000      0.000      0.049      0.350      3.427      5.262      2.610      0.392      0.003      0.000      0.000     5.2
  4  2014      0.000      0.000      0.000      0.186      1.789      4.550      5.745      4.174      1.034      0.080      0.000      0.000     5.2
  4  2015      0.000      0.000      0.000      0.030      0.778      3.134      6.339      3.330      1.202      0.074      0.000      0.000     4.9
