Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  1980      0.000      0.000      0.000      0.006      0.112      2.306      4.506      4.384      0.306      0.004      0.000      0.000     9.0
  4  1981      0.000      0.000      0.000      0.017      0.108      1.566      4.407      4.007      1.010      0.205      0.000      0.000     8.9
  4  1982      0.000      0.000      0.000      0.024      0.684      2.883      5.169      4.235      0.463      0.013      0.000      0.000     9.0
  4  1983      0.000      0.000      0.000      0.019      0.283      2.513      4.762      3.416      0.463      0.003      0.000      0.000     8.9
  4  1984      0.000      0.000      0.000      0.000      0.028      1.341      3.264      4.007      0.342      0.000      0.000      0.000     8.9
  4  1985      0.000      0.000      0.000      0.000      0.022      2.200      4.536      4.452      0.931      0.013      0.000      0.000     9.0
  4  1986      0.000      0.000      0.000      0.003      0.127      2.533      5.422      5.502      0.474      0.009      0.000      0.000     9.0
  4  1987      0.000      0.000      0.000      0.017      0.318      3.265      6.180      5.008      0.812      0.007      0.000      0.000     8.9
  4  1988      0.000      0.000      0.000      0.002      0.265      3.089      5.646      5.241      1.487      0.004      0.000      0.000     8.8
  4  1989      0.000      0.000      0.000      0.023      1.191      3.909      8.675      7.114      1.105      0.125      0.000      0.000     8.8
  4  1990      0.000      0.000      0.000      0.040      1.879      6.349      9.949      6.478      1.374      0.027      0.000      0.000     8.5
  4  1991      0.000      0.000      0.000      0.032      0.641      2.865      6.134      7.599      1.111      0.006      0.000      0.000     8.2
  4  1992      0.000      0.000      0.000      0.011      0.673      3.312      5.409      4.780      1.059      0.000      0.000      0.000     8.2
  4  1993      0.000      0.000      0.000      0.003      0.637      2.995      6.152      3.379      0.716      0.012      0.000      0.000     8.1
  4  1994      0.000      0.000      0.000      0.264      0.755      3.448      6.482      6.381      0.960      0.001      0.000      0.000     8.0
  4  1995      0.000      0.000      0.000      0.003      1.168      3.161      6.101      5.953      0.430      0.002      0.000      0.000     7.8
  4  1996      0.000      0.000      0.000      0.001      0.108      3.237      5.513      5.743      0.573      0.026      0.000      0.000     7.7
  4  1997      0.000      0.000      0.000      0.016      0.851      3.491      6.893      6.262      1.113      0.015      0.000      0.000     7.6
  4  1998      0.000      0.000      0.000      0.018      0.625      3.650      5.704      5.116      1.322      0.028      0.000      0.000     7.4
  4  1999      0.000      0.000      0.000      0.015      0.433      3.206      5.937      6.083      0.667      0.061      0.000      0.000     7.3
  4  2000      0.000      0.000      0.000      0.061      0.755      3.021      5.561      5.312      0.826      0.055      0.000      0.000     7.2
  4  2001      0.000      0.000      0.000      0.005      0.303      2.574      4.979      3.401      1.052      0.016      0.000      0.000     7.0
  4  2002      0.000      0.000      0.000      0.074      0.241      2.679      5.764      4.789      0.798      0.005      0.000      0.000     7.1
  4  2003      0.000      0.000      0.000      0.011      0.213      2.869      6.320      7.797      1.433      0.006      0.000      0.000     7.0
  4  2004      0.000      0.000      0.000      0.019      0.367      3.391      5.357      4.230      0.386      0.112      0.000      0.000     6.8
  4  2005      0.000      0.000      0.000      0.037      1.017      4.365      7.361      7.456      0.462      0.023      0.000      0.000     6.8
  4  2006      0.000      0.000      0.000      0.052      0.991      4.490      7.069      5.835      0.436      0.010      0.000      0.000     6.4
  4  2007      0.000      0.000      0.000      0.025      0.096      2.584      5.721      3.307      0.640      0.017      0.000      0.000     6.2
  4  2008      0.000      0.000      0.000      0.037      0.580      3.516      5.970      5.071      1.115      0.036      0.000      0.000     6.4
  4  2009      0.000      0.000      0.000      0.019      0.698      3.122      6.327      3.547      0.745      0.049      0.000      0.000     6.2
  4  2010      0.000      0.000      0.000      0.008      0.371      2.852      5.186      2.382      0.803      0.011      0.000      0.000     6.3
  4  2011      0.000      0.000      0.000      0.071      0.948      3.679      5.274      6.910      0.591      0.137      0.000      0.000     6.2
  4  2012      0.000      0.000      0.000      0.006      0.811      4.205      5.829      5.981      0.961      0.019      0.000      0.000     6.0
  4  2013      0.000      0.000      0.000      0.042      0.255      2.723      5.297      4.259      1.078      0.027      0.000      0.000     5.8
  4  2014      0.000      0.000      0.000      0.035      0.413      3.334      5.588      3.884      0.622      0.016      0.000      0.000     5.8
  4  2015      0.000      0.000      0.000      0.105      0.452      2.908      5.721      3.325      0.624      0.011      0.000      0.000     5.7
  4  2016      0.000      0.000      0.000      0.032      0.256      2.768      5.443      4.472      0.968      0.008      0.000      0.000     5.8
  4  2017      0.000      0.000      0.000      0.001      0.621      3.393      5.596      4.225      0.591      0.002      0.000      0.000     5.7
  4  2018      0.000      0.000      0.000      0.073      1.286      3.271      5.282      5.891      0.913      0.017      0.000      0.000     5.5
  4  2019      0.000      0.000      0.000      0.017      0.124      1.724      5.410      4.750      0.937      0.011      0.000      0.000     5.3
  4  2020      0.000      0.000      0.000      0.015      0.149      2.498      4.969      4.060      0.981      0.018      0.000      0.000     5.4
  4  2021      0.000      0.000      0.000      0.051      0.691      2.926      5.329      3.667      0.765      0.002      0.000      0.000     5.3
  4  2022      0.000      0.000      0.000      0.038      0.261      2.687      5.898      2.962      0.661      0.001      0.000      0.000     5.3
  4  2023      0.000      0.000      0.000      0.011      0.836      3.924      5.651      5.075      1.348      0.017      0.000      0.000     5.4
  4  2024      0.000      0.000      0.000      0.093      0.185      3.660      5.229      2.944      0.825      0.038      0.000      0.000     5.0
  4  2025      0.000      0.000      0.000      0.046      0.823      4.065      5.333      3.850      0.567      0.028      0.000      0.000     5.1
  4  2026      0.000      0.000      0.000      0.076      0.687      3.559      5.917      4.087      0.653      0.040      0.000      0.001     4.8
  4  2027      0.000      0.000      0.000      0.019      0.361      3.114      5.692      4.087      1.187      0.039      0.000      0.000     4.8
  4  2028      0.000      0.000      0.000      0.106      0.666      3.826      5.689      2.298      0.760      0.003      0.000      0.000     4.6
  4  2029      0.000      0.000      0.000      0.078      0.723      4.339      5.301      3.879      1.431      0.003      0.000      0.000     4.6
  4  2030      0.000      0.000      0.000      0.051      1.907      4.156      5.763      4.411      0.299      0.004      0.000      0.000     4.3
  4  2031      0.000      0.000      0.000      0.163      0.791      3.705      5.128      4.150      0.436      0.006      0.000      0.000     4.3
