Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  1980      0.000      0.000      0.000      0.131      1.257      3.985      5.878      5.323      1.163      0.013      0.000      0.000     9.0
  4  1981      0.000      0.000      0.000      0.001      0.466      3.090      5.617      4.600      1.259      0.062      0.000      0.000     8.9
  4  1982      0.000      0.000      0.000      0.027      1.019      3.063      6.178      5.256      1.033      0.057      0.000      0.000     8.8
  4  1983      0.000      0.000      0.000      0.009      0.217      2.255      5.893      3.612      0.584      0.013      0.000      0.000     8.6
  4  1984      0.000      0.000      0.000      0.053      0.463      3.704      6.816      6.236      1.265      0.019      0.000      0.000     8.7
  4  1985      0.000      0.000      0.000      0.015      0.221      1.535      4.845      4.388      0.271      0.008      0.000      0.000     8.4
  4  1986      0.000      0.000      0.000      0.009      0.411      2.005      4.701      4.574      1.308      0.036      0.000      0.000     8.6
  4  1987      0.000      0.000      0.000      0.003      0.521      2.308      5.876      3.769      0.350      0.017      0.000      0.000     8.4
  4  1988      0.000      0.000      0.000      0.038      0.741      3.053      7.255      6.357      1.493      0.063      0.000      0.000     8.5
  4  1989      0.000      0.000      0.000      0.110      1.051      3.086      6.121      5.416      0.943      0.034      0.000      0.000     8.2
  4  1990      0.000      0.000      0.000      0.010      0.511      3.254      6.760      6.653      1.607      0.173      0.000      0.000     8.2
  4  1991      0.000      0.000      0.000      0.032      1.147      3.880      7.852      4.493      0.905      0.064      0.000      0.000     7.9
  4  1992      0.000      0.000      0.000      0.010      0.279      2.971      5.928      3.835      0.709      0.012      0.000      0.000     7.7
  4  1993      0.000      0.000      0.000      0.004      0.228      1.703      5.443      4.211      0.419      0.046      0.000      0.000     7.8
  4  1994      0.000      0.000      0.000      0.000      0.361      2.417      4.746      4.104      0.949      0.020      0.000      0.000     7.7
  4  1995      0.000      0.000      0.000      0.004      0.736      3.123      5.894      5.432      1.866      0.031      0.000      0.000     7.7
  4  1996      0.000      0.000      0.000      0.007      0.214      3.144      5.597      4.089      0.682      0.051      0.000      0.000     7.5
  4  1997      0.000      0.000      0.000      0.034      1.537      5.125      7.802      6.507      1.396      0.026      0.000      0.000     7.7
  4  1998      0.000      0.000      0.000      0.064      1.265      3.622      4.972      4.273      1.310      0.018      0.000      0.000     7.0
  4  1999      0.000      0.000      0.000      0.052      0.944      4.425      6.416      5.536      1.219      0.059      0.000      0.000     7.1
  4  2000      0.000      0.000      0.000      0.004      0.615      3.440      6.656      3.434      1.297      0.048      0.000      0.000     6.8
  4  2001      0.000      0.000      0.000      0.029      1.618      5.336      7.946      6.577      1.298      0.027      0.000      0.000     7.0
  4  2002      0.000      0.000      0.000      0.020      0.316      3.682      6.619      5.820      1.751      0.085      0.000      0.000     6.4
  4  2003      0.000      0.000      0.000      0.034      0.859      3.958      6.086      5.329      2.376      0.132      0.000      0.000     6.3
  4  2004      0.000      0.000      0.000      0.426      2.463      3.882      5.801      5.778      0.898      0.073      0.000      0.000     6.0
  4  2005      0.000      0.000      0.000      0.049      0.850      3.364      5.610      4.698      0.971      0.023      0.000      0.000     5.7
  4  2006      0.000      0.000      0.000      0.092      1.349      3.425      5.961      3.920      0.825      0.026      0.000      0.000     5.7
  4  2007      0.000      0.000      0.000      0.022      1.305      4.060      5.625      5.043      1.185      0.023      0.000      0.000     5.6
  4  2008      0.000      0.000      0.000      0.143      1.204      2.548      5.383      3.676      0.700      0.086      0.000      0.000     5.4
  4  2009      0.000      0.000      0.000      0.038      0.567      3.433      6.417      5.884      1.366      0.146      0.000      0.000     5.4
  4  2010      0.000      0.000      0.000      0.125      2.302      5.351      5.407      3.449      1.052      0.078      0.000      0.000     5.2
  4  2011      0.000      0.000      0.000      0.151      3.013      4.658      5.953      3.288      1.772      0.101      0.000      0.000     4.9
  4  2012      0.000      0.000      0.000      0.131      1.020      4.564      5.073      4.082      0.667      0.030      0.000      0.000     4.7
  4  2013      0.000      0.000      0.000      0.029      1.160      4.154      6.190      3.937      0.759      0.110      0.000      0.000     4.6
  4  2014      0.000      0.000      0.000      0.098      1.858      4.206      4.696      3.242      0.928      0.038      0.000      0.000     4.6
  4  2015      0.000      0.000      0.000      0.077      1.055      5.527      4.899      4.938      1.216      0.020      0.000      0.000     4.6
  4  2016      0.000      0.000      0.000      0.020      0.774      3.811      4.663      4.313      1.189      0.038      0.000      0.000     4.3
  4  2017      0.000      0.000      0.000      0.121      0.892      4.153      4.971      2.785      1.104      0.012      0.000      0.000     4.2
  4  2018      0.000      0.000      0.000      0.064      1.034      3.265      6.166      3.325      1.187      0.150      0.000      0.000     4.2
  4  2019      0.000      0.000      0.000      0.048      0.569      3.159      4.927      2.630      1.649      0.038      0.000      0.000     4.1
  4  2020      0.000      0.000      0.000      0.070      0.676      3.142      5.815      3.121      0.937      0.057      0.000      0.000     4.2
  4  2021      0.000      0.000      0.000      0.077      0.894      5.094      5.144      4.146      1.076      0.112      0.000      0.000     4.2
  4  2022      0.000      0.000      0.000      0.139      1.284      4.970      4.962      3.742      0.608      0.046      0.000      0.000     3.9
