Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  2034      0.000      0.000      0.000      0.048      0.790      3.912      7.154      5.509      1.209      0.122      0.000      0.000     4.2
  4  2035      0.000      0.000      0.000      0.193      1.546      4.385      6.604      4.435      2.364      0.081      0.003      0.000     4.2
  4  2036      0.000      0.000      0.000      0.172      2.485      4.647      8.092      4.784      1.577      0.078      0.000      0.000     4.0
  4  2037      0.000      0.000      0.000      0.037      1.384      4.787      6.929      3.979      1.699      0.092      0.000      0.000     4.0
  4  2038      0.000      0.000      0.000      0.114      1.313      4.680      6.072      4.638      1.474      0.072      0.000      0.000     3.9
  4  2039      0.000      0.000      0.000      0.025      1.914      6.270      7.209      4.861      2.249      0.185      0.000      0.000     3.9
  4  2040      0.000      0.000      0.001      0.340      2.501      5.143      6.162      4.351      1.632      0.057      0.000      0.000     3.8
  4  2041      0.000      0.000      0.000      0.102      2.384      5.137      6.452      4.836      2.005      0.026      0.000      0.000     3.6
  4  2042      0.000      0.000      0.000      0.148      2.287      5.720      6.455      4.456      1.972      0.113      0.000      0.000     3.6
  4  2043      0.000      0.000      0.000      0.235      1.766      5.478      6.614      4.788      2.156      0.118      0.000      0.000     3.5
  4  2044      0.000      0.000      0.000      0.271      2.868      6.238      6.572      4.760      1.026      0.098      0.000      0.000     3.4
  4  2045      0.000      0.000      0.000      0.253      2.231      5.311      6.114      4.483      2.533      0.133      0.000      0.000     3.2
  4  2046      0.000      0.000      0.000      0.237      0.785      5.053      7.107      4.524      1.811      0.160      0.000      0.000     3.1
  4  2047      0.000      0.000      0.000      0.363      2.625      6.963      5.650      5.296      1.880      0.102      0.000      0.000     3.0
  4  2048      0.000      0.000      0.000      0.418      3.171      6.347      5.734      4.975      1.692      0.047      0.000      0.000     2.8
  4  2049      0.000      0.000      0.000      0.261      1.781      6.571      6.720      4.356      1.314      0.050      0.000      0.000     2.7
  4  2050      0.000      0.000      0.000      0.108      1.230      6.134      6.763      4.741      2.810      0.094      0.000      0.000     2.6
  4  2051      0.000      0.000      0.000      0.038      1.749      6.091      5.841      5.111      1.856      0.026      0.000      0.000     2.5
  4  2052      0.000      0.000      0.000      0.185      1.647      6.073      7.599      5.972      0.679      0.078      0.000      0.000     2.3
  4  2053      0.000      0.000      0.002      0.544      2.822      5.133      4.654      5.089      1.830      0.092      0.000      0.000     2.3
  4  2054      0.000      0.000      0.000      0.178      1.528      4.859      8.307      3.921      2.491      0.092      0.000      0.000     2.1
  4  2055      0.000      0.000      0.000      0.276      3.205      6.271      6.802      4.712      1.880      0.106      0.000      0.000     2.0
  4  2056      0.000      0.000      0.000      0.172      2.188      6.384      6.136      4.083      1.086      0.084      0.000      0.000     1.9
  4  2057      0.000      0.000      0.000      0.109      2.720      6.675      7.121      4.110      1.052      0.043      0.000      0.000     1.7
  4  2058      0.000      0.000      0.001      0.106      3.883      5.967      5.684      3.562      1.602      0.104      0.000      0.000     1.6
  4  2059      0.000      0.000      0.000      0.251      2.732      7.256      6.314      3.700      0.897      0.039      0.000      0.000     1.5
  4  2060      0.000      0.000      0.000      0.200      2.681      6.188      5.371      3.228      1.705      0.122      0.000      0.000     1.3
  4  2061      0.000      0.000      0.000      0.113      1.574      5.122      5.986      4.911      0.806      0.148      0.000      0.000     1.2
  4  2062      0.000      0.000      0.000      0.250      2.956      7.089      4.581      3.551      1.492      0.248      0.000      0.000     1.1
  4  2063      0.000      0.000      0.001      0.313      3.433      6.399      4.746      3.057      1.300      0.088      0.009      0.000     0.9
  4  2064      0.000      0.000      0.000      0.122      1.713      6.463      6.390      2.609      1.315      0.020      0.000      0.000     0.8
  4  2065      0.000      0.000      0.000      0.935      2.433      6.553      3.762      3.214      1.780      0.035      0.000      0.000     0.7
  4  2066      0.000      0.000      0.000      0.327      3.577      6.120      4.743      3.844      1.413      0.018      0.000      0.000     0.6
  4  2067      0.000      0.000      0.001      0.169      2.303      7.020      5.382      3.774      1.227      0.089      0.000      0.000     0.5
  4  2068      0.000      0.000      0.000      0.163      2.433      7.133      7.202      2.863      1.481      0.014      0.000      0.000     0.5
  4  2069      0.000      0.000      0.000      0.616      4.950      5.008      4.661      2.352      1.624      0.012      0.000      0.000     0.4
  4  2070      0.000      0.000      0.002      0.322      4.108      6.290      4.406      2.371      0.733      0.015      0.000      0.000     0.4
  4  2071      0.000      0.000      0.000      0.327      3.033      5.494      7.621      2.295      0.666      0.004      0.000      0.000     0.3
  4  2072      0.000      0.000      0.000      0.663      2.980      6.099      5.223      3.634      1.414      0.048      0.002      0.000     0.3
  4  2073      0.000      0.000      0.000      0.568      3.636      6.852      4.432      3.158      1.465      0.075      0.000      0.000     0.3
  4  2074      0.000      0.000      0.000      0.120      3.815      6.377      5.171      3.560      0.803      0.022      0.000      0.000     0.3
  4  2075      0.000      0.000      0.000      0.305      3.310      6.368      3.720      2.652      1.506      0.008      0.000      0.000     0.2
  4  2076      0.000      0.000      0.011      0.340      4.226      5.870      3.413      2.145      1.290      0.011      0.000      0.000     0.2
  4  2077      0.000      0.000      0.000      0.289      3.110      6.868      5.863      3.595      1.251      0.193      0.000      0.000     0.1
  4  2078      0.000      0.000      0.001      0.685      2.185      5.956      2.843      3.106      1.068      0.007      0.000      0.000     0.1
  4  2079      0.000      0.000      0.000      0.425      3.253      5.977      3.138      2.164      1.501      0.009      0.004      0.000     0.1
  4  2080      0.000      0.000      0.000      1.044      4.405      8.524      3.676      3.536      1.396      0.033      0.000      0.000     0.1
  4  2081      0.000      0.000      0.000      0.300      2.778      6.574      4.494      2.189      1.099      0.003      0.014      0.000     0.1
  4  2082      0.000      0.000      0.000      0.738      4.091      6.167      5.743      2.551      1.169      0.004      0.000      0.000     0.1
  4  2083      0.000      0.000      0.001      0.205      2.106      7.448      4.096      2.017      1.347      0.023      0.000      0.000     0.0
  4  2084      0.000      0.000      0.000      0.428      2.180      7.318      3.471      3.150      1.446      0.001      0.000      0.000     0.0
  4  2085      0.000      0.000      0.001      0.298      2.935      8.628      4.437      2.629      2.163      0.001      0.000      0.000     0.0
  4  2086      0.000      0.000      0.000      0.384      4.059      6.582      3.380      3.615      1.921      0.001      0.000      0.000     0.0
  4  2087      0.000      0.000      0.000      0.076      2.646      7.278      5.036      1.756      1.598      0.343      0.000      0.000     0.0
  4  2088      0.000      0.007      0.000      1.400      3.266      6.796      4.576      2.479      1.183      0.001      0.054      0.000     0.0
  4  2089      0.000      0.000      0.000      0.559      3.966      8.203      2.994      2.672      1.235      0.109      0.000      0.000     0.0
  4  2090      0.000      0.000      0.000      1.739      3.726      4.510      3.486      2.329      1.629      0.014      0.000      0.000     0.0
  4  2091      0.000      0.008      0.000      0.182      2.825      7.609      4.611      1.997      2.070      0.084      0.000      0.000     0.0
  4  2092      0.000      0.000      0.001      0.685      5.302      6.382      2.890      1.687      1.807      0.001      0.000      0.000     0.0
  4  2093      0.000      0.000      0.000      0.245      2.929      7.838      7.822      2.330      1.229      0.610      0.017      0.000     0.0
  4  2094      0.000      0.000      0.001      1.339      4.038      5.585      2.385      2.158      0.932      0.103      0.000      0.000     0.0
  4  2095      0.000      0.000      0.000      0.356      4.027      7.344      2.936      2.962      1.931      0.000      0.008      0.001     0.0
  4  2096      0.000      0.004      0.000      0.512      3.438      6.903      4.063      2.623      2.087      0.257      0.034      0.000     0.0
  4  2097      0.000      0.000      0.000      0.595      4.339      6.462      4.213      1.881      1.393      0.000      0.005      0.000     0.0
  4  2098      0.000      0.001      0.000      0.459      4.656      6.744      2.241      2.905      1.281      0.448      0.006      0.000     0.0
  4  2099      0.000      0.000      0.004      0.145      3.011      8.555      5.233      2.742      1.439      0.001      0.004      0.000     0.0
  4  2100      0.000      0.000      0.000      0.630      4.266      7.634      6.292      2.541      1.415      0.000      0.000      0.000     0.0
  5  1980      0.000      0.000      0.000      0.020      2.525     17.381     32.423     27.588      2.004      0.088      0.000      0.000    56.3
  5  1981      0.000      0.000      0.000      0.120      1.561     12.470     32.146     24.675      6.650      2.058      0.000      0.000    56.1
  5  1982      0.000      0.000      0.000      0.245      6.538     21.449     33.544     26.480      3.102      0.205      0.000      0.000    56.5
  5  1983      0.000      0.000      0.000      0.161      3.348     16.460     31.339     22.414      2.327      0.049      0.000      0.000    56.1
