Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  2034      0.000      0.000      0.000      0.508      2.178      3.763      4.506      3.046      0.793      0.123      0.000      0.006     2.1
  4  2035      0.000      0.000      0.000      0.159      2.279      4.739      4.751      3.288      1.040      0.029      0.000      0.000     2.1
  4  2036      0.000      0.000      0.000      0.056      1.459      5.563      4.765      2.941      1.597      0.157      0.000      0.000     1.9
  4  2037      0.000      0.000      0.000      0.481      2.172      6.362      4.247      3.557      0.875      0.077      0.000      0.000     1.8
  4  2038      0.000      0.000      0.000      0.189      2.971      5.110      5.028      2.605      1.100      0.021      0.000      0.000     1.7
  4  2039      0.000      0.000      0.000      0.409      3.171      5.315      4.026      3.185      0.969      0.022      0.000      0.000     1.6
  4  2040      0.000      0.028      0.000      0.142      2.011      5.611      4.773      2.582      1.015      0.044      0.000      0.001     1.5
  4  2041      0.000      0.000      0.000      0.161      1.661      6.798      4.925      3.278      1.083      0.054      0.000      0.000     1.4
  4  2042      0.000      0.000      0.000      0.079      1.066      4.985      5.910      2.891      0.792      0.051      0.000      0.000     1.4
  4  2043      0.000      0.000      0.000      0.061      1.264      5.580      5.955      3.679      1.168      0.185      0.000      0.000     1.4
  4  2044      0.000      0.000      0.000      0.095      0.607      5.285      4.727      2.696      1.016      0.039      0.000      0.014     1.3
  4  2045      0.000      0.000      0.000      0.126      0.533      5.579      6.176      2.913      0.705      0.030      0.000      0.000     1.2
  4  2046      0.000      0.000      0.000      0.166      1.707      6.343      3.580      2.321      1.098      0.036      0.000      0.005     1.2
  4  2047      0.000      0.000      0.000      0.034      1.036      4.173      5.341      3.601      1.091      0.042      0.000      0.000     1.1
  4  2048      0.000      0.000      0.000      0.184      3.436      5.973      2.019      2.997      1.255      0.050      0.001      0.000     1.1
  4  2049      0.000      0.000      0.000      0.074      1.515      5.891      5.431      2.152      1.211      0.081      0.000      0.000     0.9
  4  2050      0.000      0.000      0.000      0.100      2.057      6.230      3.951      2.272      0.720      0.024      0.000      0.000     0.9
  4  2051      0.000      0.000      0.000      0.158      2.050      6.137      3.978      2.555      0.795      0.033      0.000      0.013     0.9
  4  2052      0.000      0.000      0.001      0.255      2.119      4.970      3.214      2.986      0.859      0.054      0.000      0.000     0.8
  4  2053      0.000      0.002      0.000      0.165      2.409      6.264      2.752      2.371      1.066      0.196      0.001      0.001     0.7
  4  2054      0.000      0.000      0.000      0.090      1.193      6.490      4.578      2.298      0.779      0.027      0.000      0.002     0.6
  4  2055      0.000      0.000      0.000      0.077      1.433      6.196      6.017      2.692      0.313      0.027      0.000      0.000     0.6
  4  2056      0.000      0.000      0.000      0.231      2.236      6.826      3.134      2.327      0.700      0.060      0.000      0.004     0.6
  4  2057      0.000      0.000      0.000      0.170      1.775      5.985      4.021      1.963      0.624      0.053      0.000      0.039     0.5
  4  2058      0.000      0.000      0.000      0.209      3.113      5.775      3.798      1.855      0.759      0.069      0.001      0.009     0.5
  4  2059      0.000      0.000      0.000      0.125      0.524      6.516      5.255      2.261      0.990      0.022      0.000      0.001     0.4
  4  2060      0.000      0.000      0.000      0.271      2.504      5.995      4.285      1.679      0.671      0.010      0.000      0.005     0.4
  4  2061      0.000      0.000      0.000      0.284      3.341      4.033      4.929      2.669      0.690      0.006      0.000      0.016     0.3
  4  2062      0.000      0.000      0.000      0.117      1.794      6.311      3.474      2.058      1.092      0.023      0.000      0.034     0.3
  4  2063      0.000      0.000      0.000      0.052      1.754      6.071      5.788      3.539      0.662      0.027      0.006      0.000     0.3
  4  2064      0.000      0.000      0.000      0.252      2.163      6.971      4.394      1.622      1.220      0.013      0.000      0.000     0.3
  4  2065      0.000      0.000      0.000      0.427      3.251      5.119      3.196      2.490      0.677      0.020      0.000      0.000     0.3
  4  2066      0.000      0.000      0.000      0.153      1.650      6.153      4.649      1.734      1.049      0.008      0.000      0.000     0.3
  4  2067      0.000      0.000      0.000      0.241      2.186      6.306      4.392      2.703      0.756      0.007      0.000      0.000     0.2
  4  2068      0.000      0.000      0.000      0.199      2.841      6.199      4.519      1.906      0.447      0.007      0.000      0.000     0.2
  4  2069      0.000      0.000      0.000      0.192      3.338      4.609      3.827      2.180      1.415      0.002      0.001      0.000     0.2
  4  2070      0.000      0.000      0.000      0.151      2.580      5.554      3.106      2.069      0.851      0.001      0.000      0.000     0.2
  4  2071      0.000      0.000      0.000      0.092      1.855      5.111      4.948      2.221      1.225      0.011      0.000      0.013     0.2
  4  2072      0.000      0.000      0.000      0.130      2.575      7.325      3.616      2.383      0.922      0.006      0.000      0.000     0.2
  4  2073      0.000      0.000      0.000      0.044      1.929      6.484      4.175      1.587      0.679      0.006      0.000      0.000     0.2
  4  2074      0.000      0.000      0.000      0.470      3.709      5.388      3.613      1.898      0.811      0.005      0.000      0.004     0.2
  4  2075      0.000      0.000      0.000      0.088      1.547      6.912      6.194      1.937      0.904      0.002      0.000      0.027     0.1
  4  2076      0.000      0.000      0.000      0.158      2.726      6.070      4.048      1.973      0.576      0.005      0.000      0.000     0.1
  4  2077      0.000      0.000      0.000      0.207      3.187      7.251      4.754      1.476      1.219      0.038      0.004      0.000     0.1
  4  2078      0.000      0.000      0.000      0.156      2.463      5.998      3.616      2.720      0.792      0.015      0.000      0.000     0.1
  4  2079      0.000      0.000      0.000      0.163      2.845      6.311      4.351      1.979      1.215      0.035      0.000      0.000     0.1
  4  2080      0.000      0.000      0.000      0.115      2.374      6.287      3.292      1.802      1.123      0.014      0.000      0.007     0.1
  4  2081      0.000      0.000      0.000      0.273      3.344      6.109      4.559      2.526      0.802      0.004      0.001      0.019     0.1
  4  2082      0.000      0.000      0.000      0.200      2.944      5.895      4.416      1.806      1.254      0.001      0.000      0.001     0.1
  4  2083      0.000      0.000      0.000      0.166      3.367      6.233      4.396      1.223      1.055      0.007      0.000      0.006     0.1
  4  2084      0.000      0.000      0.000      0.048      2.233      6.650      4.052      1.586      0.782      0.079      0.000      0.000     0.1
  4  2085      0.000      0.000      0.000      0.194      4.238      5.315      4.420      1.985      1.082      0.007      0.000      0.014     0.1
  4  2086      0.000      0.000      0.000      0.099      2.259      6.739      5.026      2.203      0.587      0.003      0.000      0.004     0.1
  4  2087      0.013      0.000      0.000      0.263      4.393      4.917      3.571      2.105      0.591      0.047      0.000      0.000     0.1
  4  2088      0.000      0.000      0.000      0.163      2.820      6.025      4.109      1.897      0.894      0.005      0.000      0.027     0.1
  4  2089      0.000      0.000      0.000      0.029      3.455      6.390      3.233      1.946      1.009      0.071      0.011      0.000     0.1
  4  2090      0.000      0.000      0.000      0.462      2.921      6.290      4.828      2.327      0.878      0.038      0.007      0.010     0.1
  4  2091      0.000      0.000      0.000      0.463      3.236      4.891      3.251      1.288      0.868      0.001      0.000      0.000     0.1
  4  2092      0.000      0.000      0.000      0.222      3.121      6.711      2.062      1.022      1.073      0.001      0.000      0.008     0.0
  4  2093      0.004      0.000      0.000      0.158      2.394      7.074      5.409      1.556      1.028      0.180      0.000      0.004     0.0
  4  2094      0.000      0.000      0.000      0.196      2.131      7.822      4.562      1.716      0.510      0.002      0.000      0.000     0.0
  4  2095      0.000      0.000      0.000      0.387      3.378      5.812      4.177      2.064      0.662      0.003      0.000      0.000     0.0
  4  2096      0.000      0.000      0.000      0.061      2.356      7.105      6.031      1.867      0.863      0.003      0.000      0.000     0.0
  4  2097      0.000      0.000      0.000      0.489      4.116      5.039      4.661      1.624      0.956      0.004      0.000      0.001     0.0
  4  2098      0.000      0.000      0.000      0.275      2.557      6.952      4.332      1.368      1.271      0.000      0.002      0.001     0.0
  4  2099      0.000      0.000      0.000      0.230      4.431      6.537      3.984      1.357      0.970      0.088      0.014      0.017     0.0
  4  2100      0.000      0.000      0.000      0.380      3.771      3.906      4.319      3.722      1.020      0.000      0.000      0.000     0.0
  5  1980      0.000      0.000      0.000      1.110      7.103     24.222     34.023     27.087      3.800      0.010      0.000      0.000    56.3
  5  1981      0.000      0.000      0.000      0.021      1.373     17.912     35.810     22.872      6.437      0.139      0.000      0.000    56.5
  5  1982      0.000      0.000      0.000      0.252      5.877     19.387     37.304     33.491      6.448      0.228      0.000      0.000    56.3
  5  1983      0.000      0.000      0.000      0.077      0.721     13.545     36.284     18.626      3.948      0.008      0.000      0.000    55.1
  5  1984      0.000      0.000      0.000      0.108      2.176     21.049     38.834     35.676      4.034      0.076      0.000      0.000    55.8
  5  1985      0.000      0.000      0.000      0.152      1.166     11.031     32.642     26.235      1.655      0.005      0.000      0.000    54.5
  5  1986      0.000      0.000      0.000      0.038      1.020     13.461     29.631     23.946      4.764      0.069      0.000      0.000    55.1
  5  1987      0.000      0.000      0.000      0.040      1.723     15.386     36.038     21.843      1.029      0.023      0.000      0.000    54.8
  5  1988      0.000      0.000      0.000      0.410      3.947     18.445     41.674     37.988      5.721      0.176      0.000      0.000    55.2
  5  1989      0.000      0.000      0.000      0.741      5.314     18.318     34.153     29.136      2.751      0.039      0.000      0.000    53.7
  5  1990      0.000      0.000      0.000      0.065      1.533     16.957     39.471     37.437      8.820      0.877      0.000      0.000    53.8
  5  1991      0.000      0.000      0.000      0.379      6.314     21.932     44.406     26.602      2.631      0.211      0.000      0.004    52.4
  5  1992      0.000      0.000      0.000      0.091      1.317     17.741     33.242     23.454      3.395      0.091      0.000      0.000    51.5
  5  1993      0.000      0.000      0.000      0.036      0.854     11.190     31.874     23.255      1.863      0.168      0.000      0.000    51.5
  5  1994      0.000      0.000      0.000      0.019      1.113     16.412     30.682     23.084      5.563      0.020      0.000      0.000    51.5
  5  1995      0.000      0.000      0.000      0.043      1.644     18.486     35.452     30.257     11.214      0.092      0.000      0.000    51.5
  5  1996      0.000      0.000      0.000      0.087      0.785     18.381     33.049     22.618      2.183      0.249      0.000      0.000    50.6
  5  1997      0.000      0.000      0.000      0.278      9.096     29.913     47.852     39.948      7.761      0.049      0.000      0.000    51.5
  5  1998      0.000      0.000      0.000      0.452      6.832     23.096     30.465     26.000      6.450      0.133      0.000      0.000    48.3
  5  1999      0.000      0.000      0.000      0.367      3.750     26.701     38.160     33.964      6.498      0.102      0.000      0.000    48.6
