Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  4  1980      0.000      0.000      0.000      0.006      0.466      3.388      4.159      4.309      0.952      0.031      0.000      0.000     9.0
  4  1981      0.000      0.000      0.000      0.007      0.368      3.904      5.441      4.773      1.320      0.066      0.000      0.000     8.9
  4  1982      0.000      0.000      0.000      0.018      0.120      3.011      5.357      3.829      0.139      0.037      0.000      0.000     8.8
  4  1983      0.000      0.000      0.000      0.036      1.861      3.021      5.595      4.475      0.653      0.039      0.000      0.000     8.9
  4  1984      0.000      0.000      0.000      0.010      0.420      2.615      3.886      3.766      0.711      0.019      0.000      0.000     8.7
  4  1985      0.000      0.000      0.000      0.039      0.945      1.451      4.642      4.821      0.564      0.027      0.000      0.000     8.8
  4  1986      0.000      0.000      0.000      0.071      0.311      2.570      5.437      5.726      0.946      0.006      0.000      0.000     8.8
  4  1987      0.000      0.000      0.000      0.002      0.294      3.593      5.361      4.334      0.705      0.056      0.000      0.000     8.8
  4  1988      0.000      0.000      0.000      0.084      1.389      2.858      5.282      5.735      0.550      0.010      0.000      0.000     8.7
  4  1989      0.000      0.000      0.000      0.021      0.250      3.276      5.521      4.389      0.727      0.019      0.000      0.000     8.7
  4  1990      0.000      0.000      0.000      0.027      0.231      3.619      5.448      5.045      0.642      0.011      0.000      0.000     8.6
  4  1991      0.000      0.000      0.000      0.002      0.271      3.412      6.523      4.895      0.823      0.023      0.000      0.000     8.6
  4  1992      0.000      0.000      0.000      0.037      0.963      2.974      6.426      5.047      0.422      0.032      0.000      0.000     8.5
  4  1993      0.000      0.000      0.000      0.039      0.601      3.092      5.666      5.592      0.836      0.005      0.000      0.000     8.3
  4  1994      0.000      0.000      0.000      0.005      1.150      3.269      4.663      4.573      0.943      0.048      0.000      0.000     8.3
  4  1995      0.000      0.000      0.000      0.007      0.316      2.284      5.917      3.555      1.080      0.009      0.000      0.000     8.2
  4  1996      0.000      0.000      0.000      0.026      0.441      3.451      6.034      4.244      0.731      0.130      0.000      0.000     8.3
  4  1997      0.000      0.000      0.000      0.005      1.540      4.059      5.198      5.762      0.777      0.025      0.000      0.000     8.2
  4  1998      0.000      0.000      0.000      0.029      1.471      3.237      5.549      6.384      1.036      0.112      0.000      0.000     8.0
  4  1999      0.000      0.000      0.000      0.124      0.846      3.905      6.795      5.772      0.387      0.017      0.000      0.000     7.8
  4  2000      0.000      0.000      0.000      0.011      0.810      5.863      5.966      6.036      0.701      0.016      0.000      0.000     7.6
  4  2001      0.000      0.000      0.000      0.048      0.320      2.404      7.409      3.934      0.788      0.321      0.000      0.000     7.4
  4  2002      0.000      0.000      0.000      0.140      1.128      4.003      6.431      6.438      1.608      0.019      0.000      0.000     7.5
  4  2003      0.000      0.000      0.000      0.010      0.145      2.892      6.149      4.282      0.435      0.088      0.000      0.000     7.1
  4  2004      0.000      0.000      0.000      0.111      2.448      4.769      7.038      8.602      1.210      0.033      0.000      0.000     7.3
  4  2005      0.000      0.000      0.000      0.017      1.331      4.117      5.805      7.394      1.673      0.158      0.000      0.000     6.8
  4  2006      0.000      0.000      0.000      0.223      3.773      4.227      6.966      5.146      1.314      0.080      0.000      0.000     6.4
  4  2007      0.000      0.000      0.000      0.139      1.828      4.770      6.639      6.283      1.243      0.265      0.000      0.000     6.2
  4  2008      0.000      0.000      0.000      0.207      1.425      5.406      4.893      4.201      0.651      0.069      0.000      0.000     5.7
  4  2009      0.000      0.000      0.000      0.103      1.996      4.457      5.081      5.093      1.555      0.013      0.000      0.000     5.5
